simpro_customer_id,company_name,email,mailing_address,mailing_city,mailing_state,mailing_zip,labor_tax_code,part_tax_code,is_contract_customer,has_active_contracts,active_contract_count,total_contract_value,service_tier,latest_contract_email
551,RUTGERS THE STATE UNIVERSITY OF NJ,,33 KNIGHTSBRIDGE ROAD,PISCATAWAY,NJ,8854,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1030,RUTHERFORD BOARD OF EDUCATION (ESCNJ),,176 PARK AVENUE,RUTHERFORD,NJ,7070,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
151,"RWE CLEAN ENERGY SOLUTIONS, INC",,ACCOUNTING,TAMPA,FL,33607,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
552,"RWJ BARNABAS HEALTH, INC.",,P.O. BOX 337,WEST LONG BRANCH,NJ,7764,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,8,85886.0,CORE,diane.flakker@rwjbh.org
820,RXR PROPERTY MANAGEMENT LLC,,625 RXR PLAZA,UNIONDALE,NY,11556-3815,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
707,RXR SL OWNER LLC,,"WHEELS UP PARTNERS, LLC
601 WEST 26TH ST",NEW YORK,NY,10001,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,5240.0,CORE,
785,RYCON MECHANICAL INC.,,50-10 49TH STREET,NEW YORK,NY,11377,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
808,RYE NECK UNION FREE SCHOOL DIST (ED DATA),,310 HORNIDGE ROAD,MAMARONECK,NY,10543,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
1028,SADDLE BROOK BOARD OF EDUCATION (ESCNJ),,355 MAYHILL STREET,SADDLE BROOK,NJ,7663,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
906,SAM'S AIR CONTROL LLC,,"913 MIDDLESEX AVE, BLDG 1",METUCHEN,NJ,8840,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1019,SATEC INC.,,10 MILLTOWN COURT,UNION,NJ,7083,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
898,SAUGERTIES CENTRAL SCHOOL DISTRICT,,"SAUGERTIES CSD, CALL BOX A, 310 WASHINGTON AVE. EXT.",SAUGERTIES,NY,12477,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,True,1,9972.0,CORE,
891,SAXUM REAL ESTATE,,,,,,,,False,False,0,0.0,CORE,
561,SCHAIBLES MECHANICAL,,241 VAN SYCKLES ROAD,HAMPTON,NJ,8827,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
564,SCHOOL DISTRICT OF THE CHATHAMS (ESCNJ),,233 LAFAYETTE AVENUE,CHATHAM,NJ,7928,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
993,"SC PRIME ENERGY, LTD.",,7937 COOPER AVENUE,GLENDALE,NY,11385,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
567,SECAUCUS BOARD OF EDUCATION,,685 FIFTH STREET,SECAUCUS,NJ,7094,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
568,SECAUCUS BOARD OF EDUCATION (CCESC),,685 FIFTH STREET,SECAUCUS,NJ,7094,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,False,0,0.0,CORE,
569,SECAUCUS BOARD OF EDUCATION (ESCNJ),,685 FIFTH STREET,SECAUCUS,NJ,07094-1496,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
798,SECAUCUS BOARD OF EDUCATION (NJSTART),,685 FIFTH STREET,SECAUCUS,NJ,7094,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,71720.0,CORE,
570,SECURE SOURCE ENERGY,,ONE CANTERBURY GREEN,STAMFORD,CT,6901,NCT NON-TAXABLE CT (0%),NCT NON-TAXABLE CT (0%),False,False,0,0.0,CORE,
571,SELECT OFFICE SUITES,,90 BROAD STREET,NEW YORK,NY,10004,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
963,SERVICE STAR COOLING INC,,"1275 BLOOMFIELD AVE, #18A",FAIRFIELD,NJ,7004,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
572,SETON HALL UNIVERSITY,,400 SOUTH ORANGE AVE.,SOUTH ORANGE,NJ,7079,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
955,SHEET METAL WORKERS LOCAL 28 EF,,139-20 JAMAICA AVENUE,JAMAICA,NY,11435,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,True,1,5517.0,CORE,
575,SHOREHAM-WADING RIVER CSD (ED-DATA),,250B ROUTE 25A,SHOREHAM,NY,11786,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),True,True,1,20073.0,CORE,
576,SIDLEY AUSTIN,,787 SEVENTH AVE.,NEW YORK,NY,10019,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
777,SIEMENS INDUSTRY INC.,,104 SEBETHE DRIVE,CROMWELL,CT,6416,,,False,False,0,0.0,CORE,
553,S&L PLUMBING AND HEATING CORP.,,"145 BEDFORD ROAD, SUITE 201",ARMONK,NY,10504,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
912,SMART AND SIMPLE MECHANICAL LLC,,170 Lincoln Avenue,Woodland Park,NJ,7424,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
579,"SODEXO OPERATIONS, LLC",,9801 WASHINTONIAN BLVD,GAITHERSBURG,MD,2878,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,True,1,21833.33,CORE,tayler.chambers@sodexo.com
580,SOMERSET COUNTY,,BOARD OF COUNTY COMMISSIONERS COUNTY ADMIN,SOMERVILLE,NJ,08876-1262,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,436320.0,GUARDIAN,
824,SOMERSET COUNTY PARK COMMISSION,,355 MILLTOWN ROAD,BRIDGEWATER,NJ,8807,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
581,SOMERSET HILLS BOARD OF EDUCATION (ESCNJ),,25 OLCOTT AVE.,BERNARDSVILLE,NJ,7924,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
819,SOMERSET WOODS REHAB & NURSING CENTER LLC,vtheodore@somersetwoodsnj.com,780 OLD NEW BRUNSWICK ROAD,SOMERSET,NJ,8873,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
582,"SOUND REFRIGERATION&AIR CONDITIONING, INC",,58 OLD STEWART AVENUE,GARDEN CITY PARK,NY,11040,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
584,SOUTHAMPTON TWP B.O.E. (ESCNJ),,177 MAIN STREET,SOUTHAMPTON,NJ,08088-8874,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
815,SOUTH RIVER BOARD OF EDUCATION (ESCNJ),,15 MONTGOMERY STREET,SOUTH RIVER,NJ,8882,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
586,SPARTA TOWNSHIP B.O.E.(ESCNJ),,18 MOHAWK AVE.,SPARTA,NJ,7871,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1033,SPK LEWIS CONSTRUCTION,info@spklewis.com,"35 W 36TH STRET, SUITE 5E",NEW YORK,NY,10018,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
937,SPRINGFIELD BOARD OF EDUCATION (ESCNJ),,P.O. BOX 210,SPRINGFIELD,NJ,07081-0210,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
589,SPRING PLACE,,6 ST. JOHNS LANE,NEW YORK,NY,10013,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
814,"SRJ MECHANICAL, LLC",,6 Stagecoach Way,Hillsborough,NJ,8844,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1060,STANHOPE BOARD OF EDUCATION (ESCNJ),,24 VALLEY ROAD,STANHOPE,NJ,7874,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
597,STATEN ISLAND JEWISH COMMUNITY CENTER,,1466 MANOR ROAD,STATEN ISLAND,NY,10314,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
594,STATE OF NJ DEPARTMENT OF TRANSPORTATION,,DIV OF ACCOUNTING&AUDITING,TRENTON,NJ,8625,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,False,0,0.0,CORE,
595,STATE OF NJ REGIONAL MEDICAL EXAM,,OFFICE OF STATE MEDICAL EXAMINER FISCAL/,NEWARK,NJ,7103,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,6586.33,CORE,julia.acevedo@doh.nj.gov
764,STAWSKI PARTNERS,,1212 6TH AVENUE 1212 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
591,ST. CABRINI NURSING HOME,,115 BROADWAY,DOBBS FERRY,NY,10522,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
599,STIFEL,,787 7TH AVE.,NEW YORK,NY,10019,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
592,ST. JOSEPH'S SCHOOL FOR THE BLIND,,761 SUMMIT AVE.,JERSEY CITY,NJ,07307-3831,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
593,ST. JOSEPHS WAYNE HOSPITAL,,703 MAIN STREET,PATERSON,NJ,7503,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
602,"SUFFOLK CONSTRUCTION COMPANY, INC",,ONE PENNSYLVANIA PLAZA,NEW YORK,NY,10119,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
604,SUNNYFIELD CORPORATION,,3413 ROSE AVENUE,OCEAN,NJ,7712,,,False,False,0,0.0,CORE,
606,SUPREME HEATING&AIR CONDITIONING INC.,,257 WAGNER STREET,MIDDLESEX,NJ,8846,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
830,SUSSEX-WANTAGE REGIONAL SCHOOLS (ESCNJ),,27 BANK STREET,SUSSEX,NJ,7461,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1027,TABOR ROAD INVESTORS HOLDINGS LLC,,185 TABOR ROAD,MORRIS PLAINS,NJ,7950,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
608,TAMARACK COUNTRY CLUB,,55 LOCUST ROAD,GREENWICH,CT,6831,TCT CONNECTICUT SALES TAX (6.35%),TCT CONNECTICUT SALES TAX (6.35%),False,True,1,4000.0,CORE,
609,"TAMEER, INC.",,151 HEMPSTEAD TURNPIKE STE 200,WEST HEMPSTEAD,NY,11552,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
610,TARGET MECHANICAL INC.,,P.O. BOX 20834,STATEN ISLAND,NY,10302,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
613,"TEO TECHNOLOGIES, INC.",,117 SOUTH RUTHERFORD AVE.,FRANKLIN,NJ,7416,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
922,TEWKSBURY BOARD OF EDUCATION (ESCNJ),,173 OLD TURNPIKE ROAD,CALIFON,NJ,7830,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
616,THASSIAN MECHANICAL,,641 STATE ROUTE 36,BELFORD,NJ,7718,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
619,THE BECKFORD HOUSE,,"770 LEXINGTON AVE, 9TH FLOOR",NEW YORK,NY,10065,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
780,THE CITY OF NEW YORK (DANY),,1 HOGAN PLACE,NEW YORK,NY,10013,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
620,THE CITY OF PEEKSKILL (ED-DATA),,840 MAIN STREET,PEEKSKILL,NY,10566-0000,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
985,THE CITY UNIVERSITY OF NEW YORK (CUNY),,"BROOKLYN COLLEGE
2900 BEDFORD AVENUE",BROOKLYN,NY,11210,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
621,THE FREM GROUP LLC,,45 KNOLLWOOD ROAD,ELMSFORD,NY,10523,TNYW NY WESTCHESTER SALES TAX (8.375%),TNYW NY WESTCHESTER SALES TAX (8.375%),False,False,0,0.0,CORE,
622,THE GATEWAY SCHOOL,,211 WEST 61ST STREET,NEW YORK,NY,10023,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,True,1,4000.0,CORE,
909,THE HARDMAN GROUP,,131 7TH AVENUE. 2ND FLOOR,BROOKLYN,NY,11215,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,19060.0,CORE,
920,THE HOUSING AUTHORITY CITY OF TRENTON,,675 NEW WILLOW STREET,TRENTON,NJ,8618,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
624,THE JEWISH THEOLOGICAL SEMINARY,,3080 BROADWAY,NEW YORK,NY,10027,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),True,True,1,16737.0,CORE,larosario@jtsa.edu
625,THE LEARNING EXPERIENCE,,3300 HIGHWAY 138,WALL,NJ,7719,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,True,1,5089.23,CORE,sbarry@tlechildcare.com
731,THE MUSEUM OF MODERN ART (MOMA),brett_kearon@moma.org,11 WEST 53RD STREET,NEW YORK,NY,10019,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
628,THE NEWARK BOARD OF EDUCATION (ESCNJ),,"ACCOUNTS PAYABLE, 2ND FL EAST WING",NEWARK,NJ,7102,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
863,THE NEW HOPE BAPTIST CHURCH,,106 SUSSEX AVE,NEWARK,NJ,7103,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1047,THE NEW YORK HISTORICAL SOCIETY,,170 CENTRAL PARK WEST,NEW YORK,NY,10024,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
626,THE NEW YORK PUBLIC LIBRARY,,"270 MADISON AVE., 11TH FLOOR",NEW YORK,NY,10016,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),True,False,0,0.0,CORE,
627,THE NEW YORK TIMES COMPANY,,620 8TH AVE.,NEW YORK,NY,10018,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
630,"THE PACE COMPANIES NEW YORK, INC.",,41 BOX STREET,BROOKLYN,NY,11222,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
949,THE PAR GROUP,,60 NORTH PROSPECT AVENUE,LYNBROOK,NY,11563,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
631,THE PORT AUTH. OF NY&NJ BILL TO 120 ACADE,,120 ACADEMY STREET,JERSEY CITY,NJ,7302,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,5840.36,CORE,lsantana@panynj.gov
997,THE PORT AUTH. OF NY&NJ - LINCOLN TUNNEL,,500 BOULEVARD EAST,WEEHAWKEN TOWNSHIP,NJ,7086,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,12274.0,CORE,
634,THE PORT AUTHORITY OF NY& NJ - 260 KELLOG,,4 WORLD TRADE CENTER 150 GREENWICH STREET,NEW YORK,NY,10006,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
633,THE PORT AUTHORITY OF NY & NJ (CUST),,CENTRAL HEATING & REFRIG. PLANT,NEWARK,NJ,7114,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,0.0,CORE,
639,THERMAL PIPING,,493 SYKESVILLE/WRIGHTSTOWN RD.,WRIGHTSTOWN,NJ,8562,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
862,THE RMR GROUP INC.,,"200 OLD COUNTRY ROAD, SUITE 124S",MINEOLA,NY,11501,TNYN NY NASSAU SALES TAX (8.625%),TNYN NY NASSAU SALES TAX (8.625%),True,True,1,46545.0,CORE,
1056,"THE SHANNON GROUP, INC.",,120 SEVENTH ST,GARDEN CITY,NY,11530,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
635,THE SHELDON AT SUFFERN STATION,,92 BLAUVELT WAY,SUFFERN,NY,11901,NYR NY ROCKLAND SALES TAX (8.375%),NYR NY ROCKLAND SALES TAX (8.375%),False,False,0,0.0,CORE,
636,THE SHORE AT NEWPORT CONDOMINIUM ASSOC.,,20 NEWPORT PARKWAY,JERSEY CITY,NJ,07310-2301,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
771,THE TURKEVI CENTER,,821 1ST AVENUE,NEW YORK,NY,10017,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),True,True,1,16814.0,CORE,
917,THE WHITING-TURNER CONTRACTING COMPANY,,"412 MOUNT KEMBLE AVENUE, SUITE 110S",MORRISTOWN,NJ,7960,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
637,THE WINDWARD SCHOOL,,ATTN; A/P,WHITE PLAINS,NY,10605-5298,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,True,1,18025.0,CORE,
642,THORLABS INC.,,43 SPARTA AVE.,NEWTON,NJ,7860,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
644,TINTON FALLS BOARD OF EDUCATION (ESCNJ),,658 TINTON AVE.,TINTON FALLS,NJ,7724,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,12250.0,CORE,
844,TISHMAN SPEYER,,,,,,,,False,False,0,0.0,CORE,
843,"T.M. BIER & ASSOCIATES, INC.",,79 Hazel Street,Glen Cove,NY,11542,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
645,"TM BRENNAN CONTRACTORS, INC.",,3505 ROUTE 94,HAMBURG,NJ,7419,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
854,"TORCON/HARVEY, A JOINT VENTURE.",,328 NEWMAN SPRINGS ROAD,RED BANK,NJ,7701,,,False,False,0,0.0,CORE,
648,TOURNEAU LLC,,30-30 47TH AVENUE 2ND FL,LONG ISLAND CITY,NY,11101,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,True,1,4292.0,CORE,
651,TOWNSHIP OF FRANKLIN (ESCNJ),,SOMERSET COUNTY,SOMERSET,NJ,8873,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
975,TOWNSHIP OF HANOVER,,"1000 NEW JERSEY 10 - PO BOX 250
d/b/a TWSP OF HANOVER",WHIPPANY,NJ,7981,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
652,TOWNSHIP OF HOLMDEL (ESCNJ),,4 CRAWFORDS CORNER ROAD,HOLMDEL,NJ,7733,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
842,TOWNSHIP OF PARSIPPANY-TROY HILLS (ESCNJ),,1001 PARSIPPANY BOULEVARD,PARSIPPANY,NJ,7054,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
653,TOWNSHIP OF PLAINSBORO,,ATTN: FINANCE DEPARTMENT,PLAINSBORO,NJ,8536,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
895,TOWNSHIP OF PLAINSBORO (ESCNJ),,"ATTN: FINANCE DEPARTMENT, 641 PLAINSBORO ROAD",PLAINSBORO,NJ,8536,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1011,TOWNSHIP OF SOUTH ORANGE VILLAGE (ESCNJ),,"76 SOUTH ORANGE AVE, SUITE 302",SOUTH ORANGE,NJ,7079,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
789,TOWNSHIP OF UNION,,1976 MORRISON AVENUE,UNION,NJ,7083,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1061,TOWNSHIP OF WAYNE (ESCNJ),,475 VALLEY RD,WAYNE,NJ,7470,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,9065.0,CORE,
778,"TRADITIONAL AIR CONDITIONING, INC.",,32 EAST CARL STREET,HICKSVILLE,NY,11801,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
743,TRANE U.S. INC.,,"19 CHAPIN ROAD, BUILDING B, SUITE 200",PINE BROOK,NJ,7058,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
932,"TREFZ MECHANICAL, INC.",,619 MAPLE AVENUE,LANSDALE,PA,19446,NPA NON-TAXABLE PA (0%),NPA NON-TAXABLE PA (0%),False,False,0,0.0,CORE,
656,TREMATORE CONSTRUCTION CORP.,,"5 DANIEL ROAD, STE 1",FAIRFIELD,NJ,7004,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
657,TRENDS URBAN RENEWAL,,4 EXECUTIVE BLVD.  SUITE 200,SUFFERN,NY,10901,NYR NY ROCKLAND SALES TAX (8.375%),NYR NY ROCKLAND SALES TAX (8.375%),False,False,0,0.0,CORE,
928,TREY BECK,beck.trey@gmail.com,5250 VANSTON RD,CUTCHOGUE,NY,11935,TNYS NY SUFFOLK SALES TAX (8.625%),TNYS NY SUFFOLK SALES TAX (8.625%),False,False,0,0.0,CORE,
990,"TRI-COUNTY MECANICAL, INC.",,425 SPRINGFIELD STREET,COOPERSBURG,PA,18036,,,False,False,0,0.0,CORE,
741,TRIDENT AIR CONDITIONING CORP.,,575 JERICHO TURNPIKE,JERICHO,NY,11753,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
1020,TRINITY EVANGELICAL LUTHERAN CHURCH,,1000 West Main Street,Lansdale,PA,19446,NPA NON-TAXABLE PA (0%),NPA NON-TAXABLE PA (0%),False,False,0,0.0,CORE,
880,TRIPLE R DEVELOPMENT,,75 CRYSTAL RUN ROAD,MIDDLETOWN,NY,10940,TNYW NY WESTCHESTER SALES TAX (8.375%),TNYW NY WESTCHESTER SALES TAX (8.375%),False,False,0,0.0,CORE,
658,TRISTATE AIR CONDITIONING,,212-11 99TH AVE.,QUEENS VILLAGE,NY,11429,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
855,"TRI-STATE LIGHT & ENERGY, INC.",,7 FOUNDRY STREET,NEWARK,NJ,7105,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
769,TRISTATE MAINTENANCE & SERVICE CORP.,,170 21ST AVENUE,PATERSON,NJ,7501,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1057,TRYSTATE MECHANICAL,ryan.sepulveda@trystatemech.com,241-02 NORTHERN BLVD. 2ND FLOOR,DOUGLASTON,NY,11362,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
885,TSI GROUP,,,,,,,,False,False,0,0.0,CORE,
889,TUCKAHOE UNION FREE SCHOOL DISTRICT,,65 SIWANOY BLVD,EASTCHESTER,NY,10709,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
661,TURNBULL & ASSER LTD,,50 E. 57TH ST.,NEW YORK,NY,10022,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,10145.0,CORE,s.watkins@turnbullandasser.com
